time,geography,geography_name,school_name,grade,n_assessed,pct_exempt_total,pct_exempt_medical,pct_exempt_religious,pct_exempt_philosophical,pct_90_day,pct_missing,pct_dtap,pct_polio,pct_mmr,pct_varicella,pct_tdap,pct_menacwy
12-31-2019,23007,Franklin County,Rangeley Lakes Regional School,Kindergarten,16.00,12.50,0.00,0.00,12.50,NA,0.00,87.50,87.50,87.50,93.75,NA,NA
12-31-2019,23007,Franklin County,Smart Fun Learning Adventures,Kindergarten,8.00,25.00,0.00,0.00,25.00,NA,0.00,75.00,75.00,75.00,75.00,NA,NA
12-31-2019,23007,Franklin County,Spruce Mountain High Schoo,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23007,Franklin County,Spruce Mountain Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23007,Franklin County,Strong Elementary,Kindergarten,12.00,8.33,0.00,0.00,8.33,NA,0.00,100.00,100.00,100.00,91.67,NA,NA
12-31-2019,23007,Franklin County,W.G.Mallett School,Kindergarten,94.00,6.38,0.00,1.06,5.32,NA,0.00,93.62,94.68,95.74,96.81,NA,NA
12-31-2019,23007,Franklin County,Franklin County Totals,Kindergarten,231.00,8.66,0.00,0.43,8.23,NA,0.00,93.07,93.51,94.81,94.81,NA,NA
12-31-2019,23009,Hancock County,Blue Hill Consolidated School,Kindergarten,24.00,12.50,0.00,0.00,12.50,NA,0.00,95.83,87.50,87.50,87.50,NA,NA
12-31-2019,23009,Hancock County,Blue Hill Harbor School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23009,Hancock County,Brooklin,Kindergarten,7.00,28.57,14.29,0.00,14.29,NA,0.00,71.43,71.43,85.71,85.71,NA,NA
12-31-2019,23009,Hancock County,Brooksville Elementary School,Kindergarten,7.00,42.86,0.00,14.29,28.57,NA,0.00,71.43,71.43,71.43,57.14,NA,NA
12-31-2019,23009,Hancock County,Castine Adams School,Kindergarten,2.00,50.00,0.00,0.00,50.00,NA,0.00,100.00,100.00,50.00,100.00,NA,NA
12-31-2019,23009,Hancock County,Cave Hill School,Kindergarten,9.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23009,Hancock County,Dedham School,Kindergarten,18.00,16.67,0.00,5.56,11.11,NA,0.00,88.89,83.33,88.89,88.89,NA,NA
12-31-2019,23009,Hancock County,DEER ISLE STONINGTON ELEMENTARY SCHOOL,Kindergarten,26.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23009,Hancock County,Deer Isle Stonington High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23009,Hancock County,Ellsworth Elementary/Middle School,Kindergarten,89.00,6.74,0.00,0.00,6.74,NA,0.00,94.38,94.38,93.26,98.88,NA,NA
12-31-2019,23009,Hancock County,Ellsworth High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23009,Hancock County,George Stevens Academy,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23009,Hancock County,Hancock Grammar School,Kindergarten,18.00,11.11,0.00,0.00,11.11,NA,0.00,88.89,88.89,88.89,100.00,NA,NA
12-31-2019,23009,Hancock County,Lamoine Consolidated School,Kindergarten,17.00,11.76,0.00,5.88,5.88,NA,0.00,88.24,88.24,88.24,88.24,NA,NA
12-31-2019,23009,Hancock County,Mount Desert Elementary,Kindergarten,18.00,22.22,0.00,0.00,22.22,NA,0.00,77.78,77.78,72.22,77.78,NA,NA
12-31-2019,23009,Hancock County,Mount Desert Island High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23009,Hancock County,Mountain View School,Kindergarten,30.00,13.33,0.00,0.00,13.33,NA,0.00,90.00,93.33,93.33,93.33,NA,NA
12-31-2019,23009,Hancock County,Pemetic Elementary School,Kindergarten,14.00,7.14,0.00,0.00,7.14,NA,0.00,92.86,92.86,92.86,92.86,NA,NA
12-31-2019,23009,Hancock County,Peninsula School,Kindergarten,15.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23009,Hancock County,Penobscot Community School,Kindergarten,6.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23009,Hancock County,RSU 24 Beech Hill School,Kindergarten,7.00,0.00,0.00,0.00,0.00,NA,0.00,0.00,100.00,100.00,100.00,NA,NA
12-31-2019,23009,Hancock County,RSU 25,Kindergarten,84.00,4.76,1.19,0.00,3.57,NA,2.38,96.43,96.43,95.24,95.24,NA,NA
12-31-2019,23009,Hancock County,Sedgwick Elementary School,Kindergarten,7.00,28.57,0.00,0.00,28.57,NA,0.00,71.43,71.43,71.43,85.71,NA,NA
12-31-2019,23009,Hancock County,Sumner Memorial High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23009,Hancock County,Surry Elementary School,Kindergarten,16.00,12.50,0.00,0.00,12.50,NA,0.00,87.50,87.50,87.50,87.50,NA,NA
12-31-2019,23009,Hancock County,THE BAY SCHOOL,Kindergarten,5.00,40.00,0.00,0.00,40.00,NA,0.00,80.00,80.00,100.00,100.00,NA,NA
12-31-2019,23009,Hancock County,Tremont consolidated school,Kindergarten,16.00,6.25,0.00,0.00,6.25,NA,6.25,87.50,87.50,87.50,87.50,NA,NA
12-31-2019,23009,Hancock County,Trenton Elementary School,Kindergarten,14.00,14.29,7.14,0.00,7.14,NA,0.00,100.00,100.00,92.86,92.86,NA,NA
12-31-2019,23009,Hancock County,Hancock County Totals,Kindergarten,449.00,9.80,0.67,0.67,8.46,NA,0.67,92.40,91.98,91.54,93.54,NA,NA
12-31-2019,23011,Kennebec County,Albion Elementary School,Kindergarten,9.00,11.11,0.00,0.00,11.11,NA,0.00,88.89,88.89,88.89,88.89,NA,NA
12-31-2019,23011,Kennebec County,Atwood Primary School,Kindergarten,69.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23011,Kennebec County,Belgrade Central School RSU 18,Kindergarten,39.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23011,Kennebec County,Chelsea Elementary School,Kindergarten,35.00,2.86,0.00,0.00,2.86,NA,0.00,97.14,97.14,97.14,97.14,NA,NA
12-31-2019,23011,Kennebec County,China Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,China Primary School,Kindergarten,38.00,5.26,0.00,5.26,0.00,NA,7.89,86.84,86.84,86.84,89.47,NA,NA
12-31-2019,23011,Kennebec County,Clinton Elementary,Kindergarten,28.00,3.57,0.00,0.00,3.57,NA,0.00,100.00,100.00,96.43,100.00,NA,NA
12-31-2019,23011,Kennebec County,Cony Middle and High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Erskine Academy,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Farrington Elementary,Kindergarten,51.00,1.96,0.00,0.00,1.96,NA,0.00,98.04,98.04,98.04,98.04,NA,NA
12-31-2019,23011,Kennebec County,Gardiner Area High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Gardiner Regional Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,George J. MItchell School,Kindergarten,154.00,3.90,0.00,1.30,2.60,NA,6.49,89.61,94.81,90.91,95.45,NA,NA
12-31-2019,23011,Kennebec County,Gilbert Elementary School,Kindergarten,35.00,8.57,0.00,0.00,8.57,NA,0.00,91.43,91.43,91.43,91.43,NA,NA
12-31-2019,23011,Kennebec County,Hall-Dale Elementary School,Kindergarten,57.00,7.02,0.00,0.00,7.02,NA,0.00,94.74,94.74,94.74,96.49,NA,NA
12-31-2019,23011,Kennebec County,Hall-Dale Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Helen Thompson Elementary School,Kindergarten,37.00,8.11,0.00,0.00,8.11,NA,0.00,94.59,94.59,94.59,94.59,NA,NA
12-31-2019,23011,Kennebec County,Henry L Cottrell School,Kindergarten,47.00,10.64,0.00,4.26,6.38,NA,0.00,93.62,91.49,91.49,91.49,NA,NA
12-31-2019,23011,Kennebec County,James H. Bean School,Kindergarten,40.00,2.50,0.00,0.00,2.50,NA,2.50,95.00,97.50,95.00,97.50,NA,NA
12-31-2019,23011,Kennebec County,Laura E. Richards Elementary,Kindergarten,59.00,8.47,0.00,0.00,8.47,NA,0.00,91.53,91.53,91.53,91.53,NA,NA
12-31-2019,23011,Kennebec County,Libby Tozier,Kindergarten,163.00,1.23,0.00,0.61,0.61,NA,0.00,98.77,98.77,99.39,98.77,NA,NA
12-31-2019,23011,Kennebec County,Lillian Hussey Elementary School,Kindergarten,35.00,2.86,0.00,0.00,2.86,NA,2.86,94.29,94.29,94.29,97.14,NA,NA
12-31-2019,23011,Kennebec County,Lincoln Elementary School,Kindergarten,51.00,9.80,0.00,9.80,0.00,NA,0.00,92.16,92.16,92.16,94.12,NA,NA
12-31-2019,23011,Kennebec County,Maine Arts Academy - Snow Pond,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Manchester Elementary School,Kindergarten,24.00,8.33,0.00,0.00,8.33,NA,0.00,91.67,91.67,91.67,95.83,NA,NA
12-31-2019,23011,Kennebec County,Maple Tree Community School,Kindergarten,2.00,50.00,0.00,0.00,50.00,NA,0.00,50.00,50.00,50.00,50.00,NA,NA
12-31-2019,23011,Kennebec County,Maranacook Community Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Maranacook Community School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Messalonskee High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Messalonskee Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Monmouth Academy,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Monmouth Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Mount Merici Academy,Kindergarten,26.00,7.69,0.00,0.00,7.69,NA,0.00,92.31,96.15,92.31,92.31,NA,NA
12-31-2019,23011,Kennebec County,Mt Vernon Elementary School,Kindergarten,12.00,16.67,0.00,0.00,16.67,NA,0.00,83.33,83.33,83.33,91.67,NA,NA
12-31-2019,23011,Kennebec County,Pittston-Randolph Consolidated School,Kindergarten,29.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23011,Kennebec County,Readfield Elementary School,Kindergarten,39.00,17.95,0.00,0.00,17.95,NA,0.00,82.05,84.62,82.05,87.18,NA,NA
12-31-2019,23011,Kennebec County,Spurwink- Chelsea,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,St. Michael School,Kindergarten,16.00,6.25,0.00,0.00,6.25,NA,0.00,100.00,100.00,93.75,100.00,NA,NA
12-31-2019,23011,Kennebec County,Stepping Stones Montessori school,Kindergarten,9.00,11.11,11.11,0.00,0.00,NA,0.00,88.89,88.89,88.89,88.89,NA,NA
12-31-2019,23011,Kennebec County,Vassalboro Community School,Kindergarten,47.00,4.26,0.00,0.00,4.26,NA,0.00,95.74,95.74,95.74,95.74,NA,NA
12-31-2019,23011,Kennebec County,Waterville Junior High,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Waterville Senior High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Wayne Elementary School,Kindergarten,11.00,18.18,0.00,0.00,18.18,NA,0.00,81.82,81.82,81.82,100.00,NA,NA
12-31-2019,23011,Kennebec County,Windsor Elementary School,Kindergarten,44.00,0.00,0.00,0.00,0.00,NA,6.82,97.73,95.45,93.18,97.73,NA,NA
12-31-2019,23011,Kennebec County,Winslow Elementary School,Kindergarten,95.00,9.47,0.00,1.05,8.42,NA,0.00,94.74,92.63,93.68,94.74,NA,NA
12-31-2019,23011,Kennebec County,Winslow High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Winslow Junior High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23011,Kennebec County,Winthrop Public Schools,Kindergarten,67.00,1.49,0.00,0.00,1.49,NA,2.99,97.01,97.01,95.52,97.01,NA,NA
12-31-2019,23011,Kennebec County,Kennebec County Totals,Kindergarten,1368.00,5.19,0.07,0.95,4.17,NA,1.46,94.37,94.88,94.08,95.76,NA,NA
12-31-2019,23013,Knox County,Appleton Village School,Kindergarten,17.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23013,Knox County,Ash Point Community School,Kindergarten,26.00,3.85,0.00,0.00,3.85,NA,0.00,100.00,100.00,96.15,100.00,NA,NA
12-31-2019,23013,Knox County,Ashwood Waldorf School,Kindergarten,8.00,62.50,0.00,0.00,62.50,NA,0.00,62.50,62.50,50.00,37.50,NA,NA
12-31-2019,23013,Knox County,Camden Hills Regional High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23013,Knox County,Camden Rockport Elementary School,Kindergarten,76.00,13.16,1.32,1.32,10.53,NA,0.00,89.47,89.47,89.47,90.79,NA,NA
12-31-2019,23013,Knox County,Camden Rockport Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23013,Knox County,Children's House Montessori,Kindergarten,6.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23013,Knox County,Cushing Community School,Kindergarten,19.00,5.26,0.00,0.00,5.26,NA,0.00,94.74,94.74,94.74,100.00,NA,NA
12-31-2019,23013,Knox County,Friendship Village School,Kindergarten,14.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23013,Knox County,Hope Elementary School,Kindergarten,22.00,9.09,0.00,0.00,9.09,NA,0.00,90.91,90.91,90.91,90.91,NA,NA
12-31-2019,23013,Knox County,North Haven Community School,Kindergarten,6.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23013,Knox County,Oceanside High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23013,Knox County,Oceanside Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23013,Knox County,Pen Bay Christian School,Kindergarten,6.00,16.67,0.00,0.00,16.67,NA,0.00,83.33,83.33,83.33,83.33,NA,NA
12-31-2019,23013,Knox County,Prescott Memorial School,Kindergarten,11.00,36.36,0.00,0.00,36.36,NA,0.00,72.73,63.64,72.73,90.91,NA,NA
12-31-2019,23013,Knox County,Riley School,Kindergarten,3.00,66.67,0.00,0.00,66.67,NA,0.00,100.00,100.00,100.00,33.33,NA,NA
12-31-2019,23013,Knox County,South School,Kindergarten,55.00,12.73,0.00,0.00,12.73,NA,1.82,90.91,90.91,90.91,90.91,NA,NA
12-31-2019,23013,Knox County,St. George Municipal School Unit,Kindergarten,20.00,25.00,5.00,0.00,20.00,NA,0.00,75.00,80.00,75.00,100.00,NA,NA
12-31-2019,23013,Knox County,Thomaston Grammar School,Kindergarten,33.00,6.06,0.00,0.00,6.06,NA,0.00,93.94,96.97,96.97,100.00,NA,NA
12-31-2019,23013,Knox County,Union Elementary School,Kindergarten,18.00,5.56,0.00,0.00,5.56,NA,0.00,100.00,94.44,94.44,100.00,NA,NA
12-31-2019,23013,Knox County,Vinalhaven School,Kindergarten,13.00,7.69,0.00,0.00,7.69,NA,30.77,92.31,100.00,69.23,92.31,NA,NA
12-31-2019,23013,Knox County,Warren Community School,Kindergarten,40.00,2.50,0.00,0.00,2.50,NA,0.00,97.50,100.00,97.50,100.00,NA,NA
12-31-2019,23013,Knox County,Knox County Totals,Kindergarten,393.00,10.94,0.51,0.25,10.18,NA,1.27,91.86,92.37,90.59,93.89,NA,NA
12-31-2019,23015,Lincoln County,Ashwood Waldorf School,Kindergarten,8.00,62.50,0.00,0.00,62.50,NA,0.00,62.50,62.50,50.00,37.50,NA,NA
12-31-2019,23015,Lincoln County,Boothbay Region Schools,Kindergarten,21.00,9.52,0.00,0.00,9.52,NA,0.00,95.24,95.24,90.48,95.24,NA,NA
12-31-2019,23015,Lincoln County,Bristol Consolidated School,Kindergarten,20.00,0.00,0.00,0.00,0.00,NA,5.00,95.00,95.00,95.00,95.00,NA,NA
12-31-2019,23015,Lincoln County,Chewonki Elementary school,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23015,Lincoln County,Dresden Elementary School,Kindergarten,13.00,53.85,0.00,0.00,53.85,NA,0.00,69.23,53.85,53.85,76.92,NA,NA
12-31-2019,23015,Lincoln County,Edgecomb Eddy School,Kindergarten,12.00,8.33,0.00,0.00,8.33,NA,0.00,91.67,91.67,91.67,91.67,NA,NA
12-31-2019,23015,Lincoln County,Great Salt Bay Community School,Kindergarten,36.00,5.56,0.00,0.00,5.56,NA,0.00,94.44,94.44,94.44,94.44,NA,NA
12-31-2019,23015,Lincoln County,JEFFERSON VILLAGE SCHOOL,Kindergarten,19.00,10.53,0.00,5.26,5.26,NA,0.00,89.47,89.47,89.47,89.47,NA,NA
12-31-2019,23015,Lincoln County,Juniper Hill School for Place-Based Education,Kindergarten,5.00,40.00,0.00,0.00,40.00,NA,0.00,60.00,60.00,60.00,60.00,NA,NA
12-31-2019,23015,Lincoln County,Medomak Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23015,Lincoln County,Medomak Valley High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23015,Lincoln County,Miller School,Kindergarten,49.00,4.08,0.00,0.00,4.08,NA,0.00,97.96,95.92,97.96,95.92,NA,NA
12-31-2019,23015,Lincoln County,Monhegan Island School,Kindergarten,1.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23015,Lincoln County,Nobleboro Central School,Kindergarten,15.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23015,Lincoln County,South Bristol School,Kindergarten,5.00,0.00,0.00,0.00,0.00,NA,20.00,80.00,80.00,100.00,80.00,NA,NA
12-31-2019,23015,Lincoln County,Southport Central School,Kindergarten,2.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23015,Lincoln County,Whitefield Elementary School,Kindergarten,18.00,11.11,0.00,0.00,11.11,NA,0.00,88.89,88.89,88.89,88.89,NA,NA
12-31-2019,23015,Lincoln County,Wiscasset Elementary School,Kindergarten,32.00,3.12,0.00,0.00,3.12,NA,9.38,87.50,87.50,87.50,87.50,NA,NA
12-31-2019,23015,Lincoln County,Wiscasset Middle High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23015,Lincoln County,Lincoln County Totals,Kindergarten,256.00,10.16,0.00,0.39,9.77,NA,1.95,90.62,89.45,89.45,89.84,NA,NA
12-31-2019,23017,Oxford County,Agnes Gray School,Kindergarten,18.00,16.67,5.56,0.00,11.11,NA,0.00,88.89,88.89,83.33,88.89,NA,NA
12-31-2019,23017,Oxford County,Andover Elementary School,Kindergarten,5.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23017,Oxford County,Buckfield Jr-Sr High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,Crescent Park,Kindergarten,38.00,2.63,0.00,0.00,2.63,NA,0.00,97.37,97.37,97.37,97.37,NA,NA
12-31-2019,23017,Oxford County,Denmark Elementary School,Kindergarten,21.00,23.81,0.00,0.00,23.81,NA,0.00,76.19,76.19,80.95,85.71,NA,NA
12-31-2019,23017,Oxford County,Dirigo Elementary School,Kindergarten,66.00,3.03,0.00,0.00,3.03,NA,0.00,98.48,100.00,98.48,98.48,NA,NA
12-31-2019,23017,Oxford County,Dirigo High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,Fryeburg Acadmey,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,Gould Academy,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,Guy E Rowe Elementary School,Kindergarten,57.00,1.75,0.00,0.00,1.75,NA,1.75,98.25,98.25,96.49,98.25,NA,NA
12-31-2019,23017,Oxford County,Hartford Sumner Elementary School,Kindergarten,48.00,8.33,0.00,0.00,8.33,NA,0.00,95.83,95.83,91.67,95.83,NA,NA
12-31-2019,23017,Oxford County,Hebron Station School,Kindergarten,12.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23017,Oxford County,Meroby Elementary School/Mountain Valley Middle School,Kindergarten,64.00,6.25,0.00,0.00,6.25,NA,0.00,93.75,95.31,96.88,96.88,NA,NA
12-31-2019,23017,Oxford County,Molly Ockett School,Kindergarten,41.00,4.88,0.00,0.00,4.88,NA,0.00,95.12,95.12,95.12,95.12,NA,NA
12-31-2019,23017,Oxford County,Mountain Valley High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,New Suncook School,Kindergarten,21.00,19.05,0.00,0.00,19.05,NA,0.00,80.95,80.95,85.71,80.95,NA,NA
12-31-2019,23017,Oxford County,OHCHS,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,Otisfield Community School,Kindergarten,14.00,21.43,0.00,0.00,21.43,NA,0.00,78.57,78.57,78.57,85.71,NA,NA
12-31-2019,23017,Oxford County,Oxford Elementary School,Kindergarten,57.00,5.26,0.00,0.00,5.26,NA,0.00,94.74,94.74,94.74,96.49,NA,NA
12-31-2019,23017,Oxford County,Oxford Hills Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,Paris Elementary,Kindergarten,58.00,15.52,0.00,0.00,15.52,NA,0.00,86.21,86.21,84.48,84.48,NA,NA
12-31-2019,23017,Oxford County,Rumford Elementary School,Kindergarten,50.00,6.00,0.00,0.00,6.00,NA,0.00,94.00,94.00,94.00,94.00,NA,NA
12-31-2019,23017,Oxford County,Sacopee Valley Elementary School,Kindergarten,73.00,8.22,0.00,0.00,8.22,NA,0.00,86.30,95.89,91.78,98.63,NA,NA
12-31-2019,23017,Oxford County,Sacopee Valley High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,Sacopee Valley Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,T. W. Kelly Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,Telstar Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23017,Oxford County,Waterford Memorial School,Kindergarten,30.00,16.67,0.00,0.00,16.67,NA,0.00,86.67,86.67,83.33,86.67,NA,NA
12-31-2019,23017,Oxford County,Woodstock Elementary,Kindergarten,12.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23017,Oxford County,Oxford County Totals,Kindergarten,685.00,8.03,0.15,0.00,7.88,NA,0.15,92.30,93.58,92.55,94.31,NA,NA
12-31-2019,23019,Penobscot County,Abraham Lincoln School,Kindergarten,37.00,8.11,0.00,0.00,8.11,NA,0.00,94.59,94.59,91.89,97.30,NA,NA
12-31-2019,23019,Penobscot County,Alton Elementary School,Kindergarten,4.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23019,Penobscot County,Asa Adams Elelemantary School,Kindergarten,37.00,2.70,0.00,0.00,2.70,NA,0.00,97.30,97.30,97.30,97.30,NA,NA
12-31-2019,23019,Penobscot County,Bangor Christian Schools,Kindergarten,21.00,14.29,0.00,4.76,9.52,NA,0.00,85.71,85.71,85.71,90.48,NA,NA
12-31-2019,23019,Penobscot County,Brewer Community School,Kindergarten,97.00,6.19,0.00,1.03,5.15,NA,0.00,94.85,94.85,94.85,96.91,NA,NA
12-31-2019,23019,Penobscot County,Brewer High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23019,Penobscot County,Caravel Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23019,Penobscot County,Carmel Elementary School,Kindergarten,39.00,2.56,0.00,0.00,2.56,NA,0.00,97.44,97.44,97.44,97.44,NA,NA
12-31-2019,23019,Penobscot County,Center Drive School,Kindergarten,36.00,11.11,0.00,2.78,8.33,NA,0.00,88.89,91.67,91.67,97.22,NA,NA
12-31-2019,23019,Penobscot County,Central Community Elementary School,Kindergarten,77.00,5.19,0.00,3.90,1.30,NA,0.00,94.81,94.81,94.81,96.10,NA,NA
12-31-2019,23019,Penobscot County,Central High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23019,Penobscot County,Central Middle School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23019,Penobscot County,Corinna Elementary School,Kindergarten,30.00,0.00,0.00,0.00,0.00,NA,0.00,100.00,100.00,100.00,100.00,NA,NA
12-31-2019,23019,Penobscot County,Dexter Regional High School,Kindergarten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2019,23019,Penobscot County,Downeast Elementary,Kindergarten,46.00,8.70,0.00,0.00,8.70,NA,0.00,93.48,93.48,95.65,95.65,NA,NA
