time	state	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt	pct_any_exempt
2021-09-01	Louisiana	22071	Orleans	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9716	NA	NA	NA	0.0082	0.0082
2021-09-01	Louisiana	22073	Ouachita	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9811	NA	NA	NA	0.0045	0.0045
2021-09-01	Louisiana	22075	Plaquemines	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9832	NA	NA	NA	0.0168	0.0168
2021-09-01	Louisiana	22077	Pointe Coupee	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9866	NA	NA	NA	0	0
2021-09-01	Louisiana	22079	Rapides	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9905	NA	NA	NA	0.0067	0.0067
2021-09-01	Louisiana	22081	Red River	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2021-09-01	Louisiana	22083	Richland	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9916	NA	NA	NA	0	0
2021-09-01	Louisiana	22085	Sabine	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9826	NA	NA	NA	0.0105	0.0105
2021-09-01	Louisiana	22087	St. Bernard	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9804	NA	NA	NA	0.0065	0.0065
2021-09-01	Louisiana	22089	St. Charles	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9818	NA	NA	NA	0.0152	0.0152
2021-09-01	Louisiana	22091	St. Helena	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2021-09-01	Louisiana	22093	St. James	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9955	NA	NA	NA	0.0045	0.0045
2021-09-01	Louisiana	22095	St. John the Baptist	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9924	NA	NA	NA	0.0076	0.0076
2021-09-01	Louisiana	22097	St. Landry	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9852	NA	NA	NA	9e-4	9e-4
2021-09-01	Louisiana	22099	St. Martin	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9825	NA	NA	NA	0.0122	0.0122
2021-09-01	Louisiana	22101	St. Mary	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9825	NA	NA	NA	0.0088	0.0088
2021-09-01	Louisiana	22103	St. Tammany	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9457	NA	NA	NA	0.042	0.042
2021-09-01	Louisiana	22105	Tangipahoa	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9797	NA	NA	NA	0.016	0.016
2021-09-01	Louisiana	22107	Tensas	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.973	NA	NA	NA	0	0
2021-09-01	Louisiana	22109	Terrebonne	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.968	NA	NA	NA	0.016	0.016
2021-09-01	Louisiana	22111	Union	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9469	NA	NA	NA	0.0354	0.0354
2021-09-01	Louisiana	22113	Vermilion	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9826	NA	NA	NA	0.0134	0.0134
2021-09-01	Louisiana	22115	Vernon	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9596	NA	NA	NA	0.0299	0.0299
2021-09-01	Louisiana	22117	Washington	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9827	NA	NA	NA	0.0151	0.0151
2021-09-01	Louisiana	22119	Webster	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9795	NA	NA	NA	0.0179	0.0179
2021-09-01	Louisiana	22121	West Baton Rouge	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2021-09-01	Louisiana	22123	West Carroll	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9712	NA	NA	NA	0.0096	0.0096
2021-09-01	Louisiana	22125	West Feliciana	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9851	NA	NA	NA	0.0075	0.0075
2021-09-01	Louisiana	22127	Winn	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9932	NA	NA	NA	0.0068	0.0068
2022-09-01	Louisiana	22001	Acadia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9671	NA	NA	NA	0.0265	0.0265
2022-09-01	Louisiana	22003	Allen	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9756	NA	NA	NA	0.0183	0.0183
2022-09-01	Louisiana	22005	Ascension	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9668	NA	NA	NA	0.0264	0.0264
2022-09-01	Louisiana	22007	Assumption	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2022-09-01	Louisiana	22009	Avoyelles	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9668	NA	NA	NA	0.0237	0.0237
2022-09-01	Louisiana	22011	Beauregard	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9441	NA	NA	NA	0.0515	0.0515
2022-09-01	Louisiana	22013	Bienville	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9861	NA	NA	NA	0.0139	0.0139
2022-09-01	Louisiana	22015	Bossier	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9807	NA	NA	NA	0.0121	0.0121
2022-09-01	Louisiana	22017	Caddo	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9772	NA	NA	NA	0.0091	0.0091
2022-09-01	Louisiana	22019	Calcasieu	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9448	NA	NA	NA	0.0423	0.0423
2022-09-01	Louisiana	22021	Caldwell	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9483	NA	NA	NA	0.0517	0.0517
2022-09-01	Louisiana	22023	Cameron	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2022-09-01	Louisiana	22025	Catahoula	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2022-09-01	Louisiana	22027	Claiborne	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9925	NA	NA	NA	0	0
2022-09-01	Louisiana	22029	Concordia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9641	NA	NA	NA	0.0279	0.0279
2022-09-01	Louisiana	22031	De Soto	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9504	NA	NA	NA	0.0468	0.0468
2022-09-01	Louisiana	22033	East Baton Rouge	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9515	NA	NA	NA	0.0112	0.0112
2022-09-01	Louisiana	22035	East Carroll	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2022-09-01	Louisiana	22037	East Feliciana	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9753	NA	NA	NA	0.0123	0.0123
2022-09-01	Louisiana	22039	Evangeline	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.977	NA	NA	NA	0.0102	0.0102
2022-09-01	Louisiana	22041	Franklin	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989	NA	NA	NA	0	0
2022-09-01	Louisiana	22043	Grant	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9948	NA	NA	NA	0	0
2022-09-01	Louisiana	22045	Iberia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9753	NA	NA	NA	0.0202	0.0202
2022-09-01	Louisiana	22047	Iberville	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9913	NA	NA	NA	0.0058	0.0058
2022-09-01	Louisiana	22049	Jackson	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9712	NA	NA	NA	0.0288	0.0288
2022-09-01	Louisiana	22051	Jefferson	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9766	NA	NA	NA	0.0132	0.0132
2022-09-01	Louisiana	22053	Jefferson Davis	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9534	NA	NA	NA	0.0368	0.0368
2022-09-01	Louisiana	22059	La Salle	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963	NA	NA	NA	0.037	0.037
2022-09-01	Louisiana	22055	Lafayette	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9598	NA	NA	NA	0.0305	0.0305
2022-09-01	Louisiana	22057	Lafourche	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972	NA	NA	NA	0.0199	0.0199
2022-09-01	Louisiana	22061	Lincoln	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9724	NA	NA	NA	0.0237	0.0237
2022-09-01	Louisiana	22063	Livingston	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9697	NA	NA	NA	0.0191	0.0191
2022-09-01	Louisiana	22065	Madison	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2022-09-01	Louisiana	22067	Morehouse	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9893	NA	NA	NA	0	0
2022-09-01	Louisiana	22069	Natchitoches	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9859	NA	NA	NA	0.0085	0.0085
2022-09-01	Louisiana	22071	Orleans	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9562	NA	NA	NA	0.024	0.024
2022-09-01	Louisiana	22073	Ouachita	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9646	NA	NA	NA	0.0203	0.0203
2022-09-01	Louisiana	22075	Plaquemines	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9651	NA	NA	NA	0.032	0.032
2022-09-01	Louisiana	22077	Pointe Coupee	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.975	NA	NA	NA	0.0083	0.0083
2022-09-01	Louisiana	22079	Rapides	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9799	NA	NA	NA	0.0104	0.0104
2022-09-01	Louisiana	22081	Red River	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2022-09-01	Louisiana	22083	Richland	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9877	NA	NA	NA	0	0
2022-09-01	Louisiana	22085	Sabine	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9951	NA	NA	NA	0.0049	0.0049
2022-09-01	Louisiana	22087	St. Bernard	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9763	NA	NA	NA	0.0186	0.0186
2022-09-01	Louisiana	22089	St. Charles	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9636	NA	NA	NA	0.0349	0.0349
2022-09-01	Louisiana	22091	St. Helena	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2022-09-01	Louisiana	22093	St. James	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9724	NA	NA	NA	0.0197	0.0197
2022-09-01	Louisiana	22095	St. John the Baptist	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9725	NA	NA	NA	0.0229	0.0229
2022-09-01	Louisiana	22097	St. Landry	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9782	NA	NA	NA	0.0033	0.0033
2022-09-01	Louisiana	22099	St. Martin	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9761	NA	NA	NA	0.0152	0.0152
2022-09-01	Louisiana	22101	St. Mary	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9755	NA	NA	NA	0.0184	0.0184
2022-09-01	Louisiana	22103	St. Tammany	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9325	NA	NA	NA	0.0569	0.0569
2022-09-01	Louisiana	22105	Tangipahoa	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9636	NA	NA	NA	0.0296	0.0296
2022-09-01	Louisiana	22107	Tensas	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9737	NA	NA	NA	0	0
2022-09-01	Louisiana	22109	Terrebonne	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9481	NA	NA	NA	0.0417	0.0417
2022-09-01	Louisiana	22111	Union	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9154	NA	NA	NA	0.0647	0.0647
2022-09-01	Louisiana	22113	Vermilion	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9733	NA	NA	NA	0.0239	0.0239
2022-09-01	Louisiana	22115	Vernon	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9643	NA	NA	NA	0.0314	0.0314
2022-09-01	Louisiana	22117	Washington	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9701	NA	NA	NA	0.0282	0.0282
2022-09-01	Louisiana	22119	Webster	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9778	NA	NA	NA	0.0148	0.0148
2022-09-01	Louisiana	22121	West Baton Rouge	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2022-09-01	Louisiana	22123	West Carroll	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9658	NA	NA	NA	0	0
2022-09-01	Louisiana	22125	West Feliciana	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9775	NA	NA	NA	0.0112	0.0112
2022-09-01	Louisiana	22127	Winn	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9597	NA	NA	NA	0.0161	0.0161
2023-09-01	Louisiana	22001	Acadia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9588	NA	NA	NA	0.0232	0.0232
2023-09-01	Louisiana	22003	Allen	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9521	NA	NA	NA	0.0274	0.0274
2023-09-01	Louisiana	22005	Ascension	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9587	NA	NA	NA	0.0375	0.0375
2023-09-01	Louisiana	22007	Assumption	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9861	NA	NA	NA	0.0139	0.0139
2023-09-01	Louisiana	22009	Avoyelles	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9797	NA	NA	NA	0.0181	0.0181
2023-09-01	Louisiana	22011	Beauregard	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9405	NA	NA	NA	0.0458	0.0458
2023-09-01	Louisiana	22013	Bienville	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.985	NA	NA	NA	0.015	0.015
2023-09-01	Louisiana	22015	Bossier	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9804	NA	NA	NA	0.015	0.015
2023-09-01	Louisiana	22017	Caddo	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9731	NA	NA	NA	0.0123	0.0123
2023-09-01	Louisiana	22019	Calcasieu	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9339	NA	NA	NA	0.0589	0.0589
2023-09-01	Louisiana	22021	Caldwell	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9646	NA	NA	NA	0.0265	0.0265
2023-09-01	Louisiana	22023	Cameron	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9359	NA	NA	NA	0.0385	0.0385
2023-09-01	Louisiana	22025	Catahoula	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22027	Claiborne	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9852	NA	NA	NA	0	0
2023-09-01	Louisiana	22029	Concordia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9788	NA	NA	NA	0.0169	0.0169
2023-09-01	Louisiana	22031	De Soto	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9432	NA	NA	NA	0.0505	0.0505
2023-09-01	Louisiana	22033	East Baton Rouge	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9401	NA	NA	NA	0.0195	0.0195
2023-09-01	Louisiana	22035	East Carroll	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22037	East Feliciana	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9624	NA	NA	NA	0.0108	0.0108
2023-09-01	Louisiana	22039	Evangeline	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9737	NA	NA	NA	0.0215	0.0215
2023-09-01	Louisiana	22041	Franklin	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9843	NA	NA	NA	0	0
2023-09-01	Louisiana	22043	Grant	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9905	NA	NA	NA	0	0
2023-09-01	Louisiana	22045	Iberia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9628	NA	NA	NA	0.0287	0.0287
2023-09-01	Louisiana	22047	Iberville	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9907	NA	NA	NA	0.0062	0.0062
2023-09-01	Louisiana	22049	Jackson	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9752	NA	NA	NA	0.0248	0.0248
2023-09-01	Louisiana	22051	Jefferson	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9748	NA	NA	NA	0.0167	0.0167
2023-09-01	Louisiana	22053	Jefferson Davis	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9158	NA	NA	NA	0.0638	0.0638
2023-09-01	Louisiana	22059	La Salle	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9474	NA	NA	NA	0.0526	0.0526
2023-09-01	Louisiana	22055	Lafayette	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9539	NA	NA	NA	0.0372	0.0372
2023-09-01	Louisiana	22057	Lafourche	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9601	NA	NA	NA	0.0344	0.0344
2023-09-01	Louisiana	22061	Lincoln	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9771	NA	NA	NA	0.0229	0.0229
2023-09-01	Louisiana	22063	Livingston	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9579	NA	NA	NA	0.0318	0.0318
2023-09-01	Louisiana	22065	Madison	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22067	Morehouse	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9961	NA	NA	NA	0	0
2023-09-01	Louisiana	22069	Natchitoches	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9913	NA	NA	NA	0.0058	0.0058
2023-09-01	Louisiana	22071	Orleans	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9642	NA	NA	NA	0.0179	0.0179
2023-09-01	Louisiana	22073	Ouachita	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9574	NA	NA	NA	0.0194	0.0194
2023-09-01	Louisiana	22075	Plaquemines	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9323	NA	NA	NA	0.0452	0.0452
2023-09-01	Louisiana	22077	Pointe Coupee	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9942	NA	NA	NA	0	0
2023-09-01	Louisiana	22079	Rapides	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9799	NA	NA	NA	0.0134	0.0134
2023-09-01	Louisiana	22081	Red River	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9919	NA	NA	NA	0.0081	0.0081
2023-09-01	Louisiana	22083	Richland	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9952	NA	NA	NA	0	0
2023-09-01	Louisiana	22085	Sabine	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9507	NA	NA	NA	0.0263	0.0263
2023-09-01	Louisiana	22087	St. Bernard	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9612	NA	NA	NA	0.03	0.03
2023-09-01	Louisiana	22089	St. Charles	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.947	NA	NA	NA	0.0514	0.0514
2023-09-01	Louisiana	22091	St. Helena	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2023-09-01	Louisiana	22093	St. James	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9606	NA	NA	NA	0.0394	0.0394
2023-09-01	Louisiana	22095	St. John the Baptist	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.957	NA	NA	NA	0.038	0.038
2023-09-01	Louisiana	22097	St. Landry	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9793	NA	NA	NA	0.0118	0.0118
2023-09-01	Louisiana	22099	St. Martin	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	0.0111	0.0111
2023-09-01	Louisiana	22101	St. Mary	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9789	NA	NA	NA	0.0195	0.0195
2023-09-01	Louisiana	22103	St. Tammany	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9287	NA	NA	NA	0.0555	0.0555
2023-09-01	Louisiana	22105	Tangipahoa	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9588	NA	NA	NA	0.0352	0.0352
2023-09-01	Louisiana	22107	Tensas	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9714	NA	NA	NA	0	0
2023-09-01	Louisiana	22109	Terrebonne	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9444	NA	NA	NA	0.0458	0.0458
2023-09-01	Louisiana	22111	Union	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9485	NA	NA	NA	0.0412	0.0412
2023-09-01	Louisiana	22113	Vermilion	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9515	NA	NA	NA	0.0409	0.0409
2023-09-01	Louisiana	22115	Vernon	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9422	NA	NA	NA	0.0481	0.0481
2023-09-01	Louisiana	22117	Washington	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.962	NA	NA	NA	0.032	0.032
2023-09-01	Louisiana	22119	Webster	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.968	NA	NA	NA	0.0148	0.0148
2023-09-01	Louisiana	22121	West Baton Rouge	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9805	NA	NA	NA	0.0139	0.0139
2023-09-01	Louisiana	22123	West Carroll	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9328	NA	NA	NA	0.0448	0.0448
2023-09-01	Louisiana	22125	West Feliciana	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9694	NA	NA	NA	0.0306	0.0306
2023-09-01	Louisiana	22127	Winn	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9508	NA	NA	NA	0.0492	0.0492
2024-09-01	Louisiana	22001	Acadia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9623	NA	NA	NA	0.0515	0.0515
2024-09-01	Louisiana	22003	Allen	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9846	NA	NA	NA	0.0885	0.0885
2024-09-01	Louisiana	22005	Ascension	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9861	NA	NA	NA	0.0388	0.0388
2024-09-01	Louisiana	22007	Assumption	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	0.0149	0.0149
2024-09-01	Louisiana	22009	Avoyelles	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9927	NA	NA	NA	0.0097	0.0097
2024-09-01	Louisiana	22011	Beauregard	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9657	NA	NA	NA	0.066	0.066
2024-09-01	Louisiana	22013	Bienville	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9726	NA	NA	NA	0.0342	0.0342
