School_Year,school_type,county,SCHOOL_NAME,total_enrolled,complete_record,missing_record,exempt_religious,temp_certificate,exempt_medical,incomplete_record
2021,Public,DAVIDSON,Paragon Mills Elementary,117,112,5,0,0,0,0
2021,Public,DAVIDSON,Park Avenue Elementary,65,62,0,0,3,0,0
2021,Public,DAVIDSON,Pennington Elementary,49,47,0,2,0,0,0
2021,Public,DAVIDSON,Percy Priest Elementary,103,101,0,2,0,0,0
2021,Public,DAVIDSON,Purpose Prep,57,57,0,0,0,0,0
2021,Public,DAVIDSON,Robert Churchwell Elementary,54,51,0,1,1,0,1
2021,Public,DAVIDSON,Rocketship Nashville Northeast Elementary,94,85,6,1,0,0,2
2021,Public,DAVIDSON,Rocketship United,126,119,1,4,2,0,0
2021,Public,DAVIDSON,Rosebank Elementary,59,52,0,6,0,0,1
2021,Public,DAVIDSON,Ruby Major Elementary,93,89,0,3,1,0,0
2021,Public,DAVIDSON,Shwab Elementary,48,44,3,0,1,0,0
2021,Public,DAVIDSON,Smith Springs Elementary School,127,120,0,1,6,0,0
2021,Public,DAVIDSON,Smithson Craighead Academy,51,47,0,2,1,0,1
2021,Public,DAVIDSON,Stanford Elementary,58,50,0,8,0,0,0
2021,Public,DAVIDSON,Stratton Elementary,80,69,0,3,2,0,3
2021,Public,DAVIDSON,Sylvan Park Elementary,91,89,0,1,1,0,0
2021,Public,DAVIDSON,Thomas A. Edison Elementary,111,101,0,1,7,0,2
2021,Public,DAVIDSON,Tom Joy Elementary,67,66,0,0,1,0,0
2021,Public,DAVIDSON,Tulip Grove Elementary,89,82,0,1,5,0,1
2021,Public,DAVIDSON,Tusculum Elementary,134,116,1,1,3,0,13
2021,Public,DAVIDSON,Una Elementary,115,101,1,1,10,0,2
2021,Public,DAVIDSON,Warner Elementary,72,66,0,5,1,0,0
2021,Public,DAVIDSON,Waverly-Belmont Elementary School,110,104,0,3,1,1,1
2021,Public,DAVIDSON,Westmeade Elementary,84,78,0,5,1,0,0
2021,Public,DAVIDSON,Kipp Antioch College Prep Elementary,148,147,0,0,1,0,0
2021,Public,DAVIDSON,Nashville Collegiate Prep,81,65,11,0,1,3,1
2021,Public,CARTER,Central Elementary,22,22,0,0,0,0,0
2021,Public,CARTER,Cloudland Elementary School,41,37,0,2,2,0,0
2021,Public,CARTER,Hampton Elementary,38,37,0,0,0,0,1
2021,Public,CARTER,Happy Valley Elementary,95,89,0,4,2,0,0
2021,Public,CARTER,Hunter Elementary,62,59,0,2,0,0,1
2021,Public,CARTER,Keenburg Elementary,21,21,0,0,0,0,0
2021,Public,CARTER,Little Milligan,20,19,0,0,1,0,0
2021,Public,CARTER,Unaka Elementary,17,16,0,0,1,0,0
2021,Public,CARTER,Valley Forge Elementary,25,25,0,0,0,0,0
2021,Public,CARTER,East Side Elementary,54,45,4,2,0,0,3
2021,Public,CARTER,Harold Mccormick Elementary,56,54,0,0,0,1,1
2021,Public,CARTER,West Side Elementary,56,54,0,0,0,1,1
2021,Public,GREENE,C Hal Henard Elementary,63,60,0,1,2,0,0
2021,Public,GREENE,Eastview Elementary,58,57,0,0,1,0,0
2021,Public,GREENE,Highland Elementary,31,31,0,0,0,0,0
2021,Public,GREENE,Tusculum View Elementary,67,61,0,2,1,0,1
2021,Public,GREENE,Baileyton Elementary,75,74,0,0,1,0,0
2021,Public,GREENE,Camp Creek Elementary,54,51,0,2,1,0,0
2021,Public,GREENE,Chuckey Elementary,70,67,0,2,0,0,1
2021,Public,GREENE,Doak Elementary,88,82,0,4,2,0,0
2021,Public,GREENE,Mcdonald Elementary,39,36,0,1,2,0,0
2021,Public,GREENE,Mosheim Elementary,101,97,0,3,1,0,0
2021,Public,GREENE,Nolachuckey Elementary,51,47,0,3,1,0,0
2021,Public,HANCOCK,Hancock County Elementary,88,88,0,0,0,0,0
2021,Public,HAWKINS,Bulls Gap School,26,24,0,1,1,0,0
2021,Public,HAWKINS,Carter's Valley Elementary,61,57,0,1,3,0,0
2021,Public,HAWKINS,Church Hill Elementary,75,74,0,0,0,0,0
2021,Public,HAWKINS,Clinch School,13,11,0,1,1,0,0
2021,Public,HAWKINS,Joseph Rogers Primary School,114,106,0,3,5,0,0
2021,Public,HAWKINS,Mooresburg Elementary,34,33,0,0,1,0,0
2021,Public,HAWKINS,Mt Carmel Elementary,48,47,0,1,0,0,0
2021,Public,HAWKINS,St Clair Elementary,36,35,0,0,1,0,0
2021,Public,HAWKINS,Surgoinsville Elementary,62,60,0,2,0,0,0
2021,Public,HAWKINS,Rogersville Elementary,68,63,1,0,4,0,0
2021,Public,JOHNSON,Doe Elementary,28,26,0,0,1,1,0
2021,Public,JOHNSON,Laurel Elementary,11,10,0,1,0,0,0
2021,Public,JOHNSON,Mountain City Elementary,55,54,0,1,0,0,0
2021,Public,JOHNSON,Roan Creek Elementary,44,44,0,0,0,0,0
2021,Public,UNICOI,Love Chapel Elementary,55,55,0,0,0,0,0
2021,Public,UNICOI,Rock Creek Elementary,31,31,0,0,0,0,0
2021,Public,UNICOI,Temple Hill Elementary,15,13,0,2,0,0,0
2021,Public,UNICOI,Unicoi Elementary,43,42,0,0,0,0,1
2021,Public,WASHINGTON,Cherokee Elementary,52,51,0,0,1,0,0
2021,Public,WASHINGTON,Fairmont Elementary,89,85,0,2,2,0,0
2021,Public,WASHINGTON,Lake Ridge Elementary,102,100,0,1,1,0,0
2021,Public,WASHINGTON,Mountain View Elementary,83,81,0,1,1,0,0
2021,Public,WASHINGTON,North Side Elementary,55,53,0,2,0,0,0
2021,Public,WASHINGTON,South Side Elementary,71,68,0,1,2,0,0
2021,Public,WASHINGTON,Towne Acres Elementary,68,64,0,2,1,1,0
2021,Public,WASHINGTON,Woodland Elementary,79,78,0,0,1,0,0
2021,Public,WASHINGTON,Boones Creek Elementary School,106,97,0,5,4,0,0
2021,Public,WASHINGTON,Fall Branch Elementary,24,22,0,1,0,0,1
2021,Public,WASHINGTON,Grandview Elementary School,55,54,0,1,0,0,0
2021,Public,WASHINGTON,Gray Elementary School,61,57,0,1,3,0,0
2021,Public,WASHINGTON,Jonesborough Elementary,96,91,1,2,0,0,2
2021,Public,WASHINGTON,Lamar Elementary,44,41,0,3,0,0,0
2021,Public,WASHINGTON,Ridgeview Elementary School,67,63,0,4,0,0,0
2021,Public,WASHINGTON,South Central Elementary,29,29,0,0,0,0,0
2021,Public,WASHINGTON,Sulphur Springs Elementary,45,44,0,1,0,0,0
2021,Public,WASHINGTON,University School,20,18,0,2,0,0,0
2021,Public,WASHINGTON,West View School,31,30,0,1,0,0,0
2021,Public,BEDFORD,Cascade Elementary,87,85,0,0,2,0,0
2021,Public,BEDFORD,Community Elementary School,108,103,0,2,2,0,1
2021,Public,BEDFORD,Eakin Elementary,118,109,0,0,9,0,0
2021,Public,BEDFORD,East Side Elementary,78,68,1,0,7,0,0
2021,Public,BEDFORD,Learning Way Elementary,109,97,2,2,7,1,0
2021,Public,BEDFORD,Liberty Elementary,73,69,0,1,0,0,3
2021,Public,BEDFORD,South Side Elementary,74,67,0,1,5,0,0
2021,Public,BEDFORD,Thomas Magnet Elementary School,60,58,0,2,0,0,0
2021,Public,COFFEE,Deerfield Elementary School,34,28,0,2,4,0,0
2021,Public,COFFEE,East Coffee Elementary,37,32,0,3,2,0,0
2021,Public,COFFEE,Hickerson Elementary,26,24,0,2,0,0,0
2021,Public,COFFEE,Hillsboro Elementary,61,57,0,4,0,0,0
2021,Public,COFFEE,New Union Elementary,42,40,0,2,0,0,0
2021,Public,COFFEE,North Coffee Elementary,56,54,0,1,1,0,0
2021,Public,COFFEE,College Street Elementary,105,104,1,0,0,0,0
2021,Public,COFFEE,Westwood Elementary,96,94,1,1,0,0,0
2021,Public,COFFEE,Bel Aire Elementary,60,59,0,1,0,0,0
2021,Public,COFFEE,East Lincoln Elementary,71,68,1,0,2,0,0
2021,Public,COFFEE,Jack T Farrar Elementary,52,49,0,2,1,0,0
2021,Public,COFFEE,Robert E Lee Elementary,86,85,0,1,0,0,0
2021,Public,GILES,Elkton Elementary,38,36,0,0,2,0,0
2021,Public,GILES,Minor Hill School,50,47,0,1,1,1,0
2021,Public,GILES,Pulaski Elementary,131,124,1,3,1,0,2
2021,Public,GILES,Richland Elementary,98,92,0,6,0,0,0
2021,Public,HICKMAN,Centerville Elementary,98,95,0,2,1,0,0
2021,Public,HICKMAN,East Hickman Elementary,115,112,0,1,1,0,1
2021,Public,LAWRENCE,David Crockett Elementary,75,71,0,2,2,0,0
2021,Public,LAWRENCE,Ethridge Elementary,54,49,0,5,0,0,0
2021,Public,LAWRENCE,Ingram Sowell Elementary,82,79,0,1,2,0,0
2021,Public,LAWRENCE,Lawrenceburg Public,95,86,0,5,2,2,0
2021,Public,LAWRENCE,Leoma Elementary,57,54,0,2,1,0,0
2021,Public,LAWRENCE,New Prospect Elementary,47,42,0,3,1,0,0
2021,Public,LAWRENCE,South Lawrence Elementary,63,58,0,4,1,0,0
2021,Public,LAWRENCE,Summertown Elementary,97,93,0,1,3,0,0
2021,Public,LEWIS,Lewis County Elementary,146,137,0,6,2,0,1
2021,Public,LINCOLN,Ralph Askins School,87,75,0,2,2,0,7
2021,Public,LINCOLN,Flintville School,60,60,0,0,0,0,0
2021,Public,LINCOLN,Highland Rim School,72,69,0,1,0,1,0
2021,Public,LINCOLN,South Lincoln School,71,69,0,1,1,0,0
2021,Public,LINCOLN,Unity School,49,47,2,0,0,0,0
2021,Public,MARSHALL,Chapel Hill Elementary,129,123,0,4,0,0,2
2021,Public,MARSHALL,Cornersville Elementary,63,59,0,0,1,0,3
2021,Public,MARSHALL,Oak Grove Elementary,203,201,1,0,1,0,0
2021,Public,MAURY,Battle Creek Elementary School,130,107,9,4,1,0,9
2021,Public,MAURY,Culleoka Unit School,63,57,0,1,4,0,0
2021,Public,MAURY,Hampshire Unit School,38,34,0,1,2,1,0
2021,Public,MAURY,Highland Park Elementary,42,37,0,4,0,0,1
2021,Public,MAURY,J E Woodard Elementary,110,106,1,3,0,0,0
2021,Public,MAURY,J E Woody Elementary,96,87,0,5,4,0,0
2021,Public,MAURY,J. Brown Elementary,75,73,0,1,1,0,0
2021,Public,MAURY,J. R. Baker Elementary,56,51,0,2,3,0,0
2021,Public,MAURY,Marvin Wright Elementary School,122,111,0,11,0,0,0
2021,Public,MAURY,R Howell Elementary,110,88,7,3,3,1,7
2021,Public,MAURY,Riverside Elementary,83,76,0,3,3,1,0
2021,Public,MAURY,Santa Fe Unit School,40,38,0,2,0,0,0
2021,Public,MAURY,Spring Hill Elementary,87,81,0,4,0,0,2
2021,Public,MOORE,Lynchburg Elementary,63,59,0,2,1,0,1
2021,Public,PERRY,Linden Elementary,44,43,0,1,0,0,0
2021,Public,PERRY,Lobelville Elementary,23,23,0,0,0,0,0
2021,Public,WAYNE,Collinwood Elementary,65,64,0,0,1,0,0
2021,Public,WAYNE,Frank Hughes School,20,18,0,1,0,0,1
2021,Public,WAYNE,Waynesboro Elementary,69,67,0,1,0,1,0
2021,Public,BRADLEY,Black Fox Elementary School,59,58,0,1,0,0,0
2021,Public,BRADLEY,Charleston Elementary School,55,48,1,5,0,0,1
2021,Public,BRADLEY,Hopewell Elementary School,67,57,0,7,0,0,3
2021,Public,BRADLEY,Michigan Avenue Elementary School,84,80,0,2,2,0,0
2021,Public,BRADLEY,North Lee Elementary School,74,71,0,3,0,0,0
2021,Public,BRADLEY,Oak Grove Elementary School,53,50,0,1,0,0,2
2021,Public,BRADLEY,Park View Elementary School,55,55,0,0,0,0,0
2021,Public,BRADLEY,Prospect Elementary School,55,54,0,1,0,0,0
2021,Public,BRADLEY,Taylor Elementary School,34,31,1,1,0,0,1
2021,Public,BRADLEY,Valley View Elementary School,43,38,0,3,2,0,0
2021,Public,BRADLEY,Waterville Community Elementary School,103,92,0,8,1,0,2
2021,Public,BRADLEY,Arnold Memorial Elementary,44,36,2,1,1,0,4
2021,Public,BRADLEY,Blythe-Bower Elementary,104,84,5,3,6,0,6
2021,Public,BRADLEY,Candy's Creek Cherokee Elementary School,67,59,1,2,4,0,1
2021,Public,BRADLEY,D.P. Yates Primary,87,83,1,0,2,0,1
2021,Public,BRADLEY,G.R. Stuart Elementary,33,29,0,3,0,0,1
2021,Public,BRADLEY,Mayfield Elementary,68,61,0,3,1,0,3
2021,Public,FRANKLIN,Broadview Elementary,40,37,0,3,0,0,0
2021,Public,FRANKLIN,Clark Memorial School,85,74,0,2,5,2,2
2021,Public,FRANKLIN,Cowan Elementary,32,32,0,0,0,0,0
2021,Public,FRANKLIN,Decherd Elementary,64,63,0,1,0,0,0
2021,Public,FRANKLIN,Huntland School,40,38,0,1,1,0,0
2021,Public,FRANKLIN,North Lake Elementary,29,29,0,0,0,0,0
2021,Public,FRANKLIN,Rock Creek Elementary,83,82,0,1,0,0,0
2021,Public,FRANKLIN,Sewanee Elementary,22,22,0,0,0,0,0
2021,Public,GRUNDY,Coalmont Elementary,16,15,0,1,0,0,0
2021,Public,GRUNDY,North Elementary,42,38,0,3,0,0,1
2021,Public,GRUNDY,Pelham Elementary,20,17,0,1,2,0,0
2021,Public,GRUNDY,Swiss Memorial Elementary,23,23,0,0,0,0,0
2021,Public,GRUNDY,Tracy Elementary,33,26,1,0,1,0,5
2021,Public,MARION,Jasper Elementary School,128,125,0,2,1,0,0
2021,Public,MARION,Monteagle Elementary,17,17,0,0,0,0,0
2021,Public,MARION,South Pittsburg Elementary,60,59,0,0,1,0,0
2021,Public,MARION,Whitwell Elementary,99,95,0,3,0,0,1
2021,Public,MARION,Richard Hardy Memorial School,15,15,0,0,0,0,0
2021,Public,MCMINN,City Park Elementary,95,92,0,2,1,0,0
2021,Public,MCMINN,Ingleside Elementary,103,99,0,1,1,0,2
2021,Public,MCMINN,Etowah Elementary,41,41,0,0,0,0,0
2021,Public,MCMINN,Rogers Creek Elementary,27,26,0,1,0,0,0
2021,Public,MEIGS,Meigs North Elementary,79,72,1,5,1,0,0
2021,Public,MEIGS,Meigs South Elementary,71,70,0,0,0,0,1
2021,Public,POLK,Benton Elementary,49,43,0,0,0,0,6
2021,Public,POLK,Copper Basin Elementary School,52,48,0,2,0,0,2
2021,Public,POLK,South Polk Elementary,41,38,0,1,0,0,2
2021,Public,RHEA,Dayton City Elementary,104,92,1,2,1,0,8
2021,Public,RHEA,Frazier Elementary,66,63,0,2,1,0,0
2021,Public,RHEA,Graysville Elementary School,32,31,1,0,0,0,0
2021,Public,RHEA,Rhea Central Elementary,77,72,0,3,0,0,2
2021,Public,RHEA,Spring City Elementary,100,98,0,2,0,0,0
2021,Public,SEQUATCHIE,Griffith Elementary,160,149,1,2,6,0,1
2021,Public,SULLIVAN,Anderson Elementary,47,46,0,0,1,0,0
2021,Public,SULLIVAN,Avoca Elementary,69,67,0,1,0,1,0
2021,Public,SULLIVAN,Fairmount Elementary,56,51,0,3,1,1,0
2021,Public,SULLIVAN,Haynesfield Elementary,62,61,0,1,0,0,0
2021,Public,SULLIVAN,Holston View Elementary,52,50,0,1,1,0,0
2021,Public,SULLIVAN,Abraham Lincoln Elementary School,65,62,0,1,1,0,1
2021,Public,SULLIVAN,Andrew Jackson Elementary School,87,80,1,1,2,1,2
2021,Public,SULLIVAN,Andrew Johnson Elementary School,77,74,0,3,0,0,0
2021,Public,SULLIVAN,George Washington Elementary School,73,70,0,2,0,0,1
2021,Public,SULLIVAN,John Adams Elementary School,71,68,0,0,3,0,0
2021,Public,SULLIVAN,John F. Kennedy Elementary School,43,43,0,0,0,0,0
2021,Public,SULLIVAN,Theodore Roosevelt Elementary School,39,38,0,0,1,0,0
2021,Public,SULLIVAN,Thomas Jefferson Elementary School,81,81,0,0,0,0,0
2021,Public,SULLIVAN,Bluff City Elementary,83,76,1,6,0,0,0
2021,Public,SULLIVAN,Central Heights Elementary,39,39,0,0,0,0,0
2021,Public,SULLIVAN,Emmett Elementary,57,52,0,2,3,0,0
2021,Public,SULLIVAN,Holston Elementary,92,86,0,3,3,0,0
2021,Public,SULLIVAN,Indian Springs Elementary,50,46,0,4,0,0,0
2021,Public,SULLIVAN,Ketron Elementary School,104,98,0,4,2,0,0
2021,Public,SULLIVAN,Mary Hughes School,64,60,0,1,3,0,0
2021,Public,SULLIVAN,Miller Perry Elementary,36,36,0,0,0,0,0
2021,Public,SULLIVAN,Rock Springs Elementary,63,62,0,0,1,0,0
2021,Public,SULLIVAN,Sullivan Gardens Elementary,32,30,0,1,1,0,0
2021,Public,CANNON,Auburn Elementary,13,13,0,0,0,0,0
2021,Public,CANNON,East Side Elementary,21,21,0,0,0,0,0
2021,Public,CANNON,Short Mountain Elementary,14,12,0,1,1,0,0
2021,Public,CANNON,West Side Elementary,31,29,0,2,0,0,0
2021,Public,CANNON,Woodbury Grammar,33,30,0,1,2,0,0
2021,Public,CANNON,Woodland Elementary,37,36,0,0,1,0,0
2021,Public,CLAY,Celina K-8,57,55,0,1,0,1,0
2021,Public,CLAY,Hermitage Springs Elementary School,38,37,0,0,0,1,0
2021,Public,CUMBERLAND,Crab Orchard Elementary,34,30,0,0,0,0,4
2021,Public,CUMBERLAND,Frank P. Brown Elementary,79,73,0,1,0,0,5
2021,Public,CUMBERLAND,Glenn Martin Elementary,83,76,0,4,3,0,0
2021,Public,CUMBERLAND,Homestead Elementary School,70,67,2,0,0,1,0
2021,Public,CUMBERLAND,North Cumberland Elementary,47,43,2,2,0,0,0
2021,Public,CUMBERLAND,Pine View Elementary,16,16,0,0,0,0,0
2021,Public,CUMBERLAND,Pleasant Hill Elementary,67,57,4,0,0,1,5
2021,Public,CUMBERLAND,South Cumberland Elementary,56,49,1,0,0,0,6
2021,Public,CUMBERLAND,Stone Elementary,62,56,2,1,1,0,2
2021,Public,DEKALB,Dekalb West Elementary,59,58,0,1,0,0,0
2021,Public,DEKALB,Smithville Elementary,166,155,3,7,1,0,0
2021,Public,FENTRESS,Allardt Elementary,44,33,0,2,0,1,8
2021,Public,FENTRESS,Pine Haven Elementary,76,55,7,0,0,0,14
2021,Public,FENTRESS,South Fentress Elementary School,63,53,3,0,0,0,7
2021,Public,FENTRESS,York Elementary,55,36,3,0,1,0,15
2021,Public,JACKSON,Dodson Branch Elementary,37,34,3,0,0,0,0
2021,Public,JACKSON,Gainesboro Elementary,90,84,1,1,0,0,1
2021,Public,MACON,Fairlane Elementary,244,228,0,4,11,1,0
2021,Public,MACON,Red Boiling Springs Elementary,43,43,0,0,0,0,0
2021,Public,MACON,Westside Elementary,66,63,0,1,1,0,1
2021,Public,OVERTON,A H Roberts Elementary,77,72,0,2,3,0,0
2021,Public,OVERTON,Allons Elementary,32,31,0,0,1,0,0
2021,Public,OVERTON,Hilham Elementary,32,32,0,0,0,0,0
2021,Public,OVERTON,Rickman Elementary,79,78,0,0,1,0,0
2021,Public,OVERTON,Wilson Elementary,21,20,0,1,0,0,0
2021,Public,PICKETT,Pickett County Elementary,54,50,0,1,0,0,3
2021,Public,PUTNAM,Algood Elementary,97,89,0,2,2,0,4
2021,Public,PUTNAM,Baxter Primary,121,117,0,3,1,0,0
2021,Public,PUTNAM,Burks Elementary,74,72,1,0,1,0,0
2021,Public,PUTNAM,Cane Creek Elementary,73,71,0,1,1,0,0
2021,Public,PUTNAM,Capshaw Elementary,107,102,0,2,3,0,0
2021,Public,PUTNAM,Jere Whitson Elementary,44,38,0,0,5,0,1
2021,Public,PUTNAM,Northeast Elementary,75,68,0,5,1,0,1
2021,Public,PUTNAM,Park View Elementary,86,70,0,8,1,0,6
2021,Public,PUTNAM,Prescott South Elementary,94,88,0,4,1,0,1
2021,Public,PUTNAM,Sycamore Elementary,65,59,0,1,5,0,0
2021,Public,PUTNAM,White Plains Academy,1,1,0,0,0,0,0
2021,Public,SMITH,Carthage Elementary,91,86,0,3,2,0,0
2021,Public,SMITH,Defeated Elementary,44,42,1,1,0,0,0
2021,Public,SMITH,Forks River Elementary,20,20,0,0,0,0,0
2021,Public,SMITH,New Middleton Elementary,74,72,0,0,0,0,2
2021,Public,SMITH,Union Heights Elementary,33,32,0,1,0,0,0
2021,Public,WARREN,Bobby Ray Memorial,80,78,1,0,1,0,0
2021,Public,WARREN,Centertown Elementary,57,55,0,0,2,0,0
2021,Public,WARREN,Dibrell Elementary,38,37,0,1,0,0,0
2021,Public,WARREN,Eastside Elementary,49,49,0,0,0,0,0
2021,Public,WARREN,Hickory Creek School,100,95,2,1,1,0,1
2021,Public,WARREN,Irving College Elementary,29,28,0,1,0,0,0
2021,Public,WARREN,Morrison Elementary,43,41,0,1,1,0,0
2021,Public,WARREN,West Elementary,68,64,0,2,2,0,0
2021,Public,WHITE,Bon De Croft Elementary,24,22,0,1,0,0,1
2021,Public,WHITE,Cassville Elementary,40,40,0,0,0,0,0
2021,Public,WHITE,Doyle Elementary,43,40,0,3,0,0,0
2021,Public,WHITE,Findlay Elementary,65,64,0,1,0,0,0
2021,Public,WHITE,Northfield Elementary School,41,40,0,0,0,0,1
2021,Public,WHITE,Woodland Park Elementary,95,85,0,0,6,0,4
2021,Public,BENTON,Big Sandy School,25,25,0,0,0,0,0
2021,Public,BENTON,Camden Elementary,138,138,0,0,0,0,0
2021,Public,BENTON,Holladay Elementary,9,9,0,0,0,0,0
2021,Public,BLEDSOE,Cecil B Rigsby Elementary,27,25,0,0,0,0,2
2021,Public,BLEDSOE,Mary V Wheeler Elementary,34,34,0,0,0,0,0
2021,Public,BLEDSOE,Pikeville Elementary,57,53,0,1,0,0,3
2021,Public,CARROLL,Central Elementary,37,36,0,1,0,0,0
2021,Public,CARROLL,Huntingdon Primary,115,110,0,4,0,1,0
2021,Public,CARROLL,Mckenzie Elementary,96,91,0,0,3,0,1
2021,Public,CARROLL,Clarksburg School,15,15,0,0,0,0,0
2021,Public,CARROLL,West Carroll Primary,53,52,0,0,1,0,0
2021,Public,CHESTER,East Chester Elementary School,135,115,0,2,0,0,18
2021,Public,CHESTER,Jacks Creek Elementary,42,37,2,2,0,0,1
2021,Public,CHESTER,W Chester Elementary School,69,68,0,0,0,0,1
2021,Public,CROCKETT,Alamo Elementary,81,79,0,1,1,0,0
2021,Public,CROCKETT,Bells Elementary,55,53,0,1,1,0,0
2021,Public,CROCKETT,Friendship Elementary,14,14,0,0,0,0,0
2021,Public,CROCKETT,Gadsden Elementary,15,14,0,0,0,0,1
2021,Public,CROCKETT,Maury City Elementary,34,33,1,0,0,0,0
2021,Public,DECATUR,Decaturville Elementary,39,38,0,1,0,0,0
2021,Public,DECATUR,Parsons Elementary,74,69,1,2,1,0,1
2021,Public,DYER,Dyersburg Primary,198,195,0,1,2,0,0
2021,Public,DYER,Fifth Consolidated School,86,86,0,0,0,0,0
2021,Public,DYER,Finley Elementary,37,36,0,0,1,0,0
2021,Public,DYER,Holice Powell Elementary,36,36,0,0,0,0,0
2021,Public,DYER,Newbern Elementary School,88,85,0,0,3,0,0
2021,Public,DYER,Trimble Elementary,27,23,0,2,1,1,0
2021,Public,FAYETTE,Buckley-Carpenter Elementary School,85,84,0,0,1,0,0
2021,Public,FAYETTE,La Grange Moscow Elementary,31,29,0,0,2,0,0
2021,Public,FAYETTE,Oakland Elementary,99,94,0,2,3,0,0
2021,Public,FAYETTE,Southwest Elementary,47,46,0,0,1,0,0
2021,Public,GIBSON,Bradford Elementary,48,48,0,0,0,0,0
2021,Public,GIBSON,Dyer Elementary,39,35,2,0,0,0,2
2021,Public,GIBSON,Kenton Elementary School,24,23,0,0,0,1,0
2021,Public,GIBSON,Rutherford Elementary,18,18,0,0,0,0,0
2021,Public,GIBSON,South Gibson County Elementary School,170,157,2,5,2,0,4
2021,Public,GIBSON,Spring Hill Elementary,13,12,0,0,0,0,1
2021,Public,GIBSON,Yorkville Elementary,11,10,0,1,0,0,0
2021,Public,GIBSON,Stigall Primary School,100,84,0,1,0,0,15
2021,Public,GIBSON,Milan Elementary,155,152,0,1,2,0,0
2021,Public,GIBSON,Trenton Elementary,87,86,0,1,0,0,0
2021,Public,HARDEMAN,Bolivar Elementary,121,118,0,2,1,0,0
2021,Public,HARDEMAN,Grand Junction Elementary,25,23,0,1,1,0,0
2021,Public,HARDEMAN,Hornsby Elementary,18,18,0,0,0,0,0
2021,Public,HARDEMAN,Middleton Elementary,54,52,0,0,2,0,0
2021,Public,HARDEMAN,Toone Elementary,21,20,0,1,0,0,0
2021,Public,HARDEMAN,Whiteville Elementary,22,22,0,0,0,0,0
2021,Public,HARDIN,East Hardin Elementary,74,70,0,1,1,0,2
2021,Public,HARDIN,Northside Elementary,94,85,0,8,1,0,0
2021,Public,HARDIN,Parris South Elementary,67,65,0,0,2,0,0
2021,Public,HARDIN,Pickwick Southside School,27,26,0,0,1,0,0
2021,Public,HARDIN,West Hardin Elementary,38,37,0,0,1,0,0
2021,Public,HAYWOOD,Anderson Early Childhood,180,168,0,2,2,0,8
2021,Public,HENDERSON,Bargerton Elementary,30,30,0,0,0,0,0
2021,Public,HENDERSON,Beaver Elementary,36,32,0,3,1,0,0
2021,Public,HENDERSON,Pin Oak Elementary,45,40,0,2,2,1,0
2021,Public,HENDERSON,Scotts Hill Elementary,41,39,0,2,0,0,0
2021,Public,HENDERSON,South Haven Elementary,24,23,0,1,0,0,0
2021,Public,HENDERSON,South Side Elementary,46,42,0,4,0,0,0
2021,Public,HENDERSON,Westover Elementary,72,70,0,2,0,0,0
2021,Public,HENDERSON,Paul G. Caywood Elementary,109,100,2,4,0,0,3
2021,Public,HENRY,Dorothy And Noble Harrelson School,46,42,1,2,0,0,1
2021,Public,HENRY,Henry Elementary,35,30,1,4,0,0,0
2021,Public,HENRY,Lakewood Elementary,79,75,1,3,0,0,0
2021,Public,HENRY,W G Rhea Elementary,155,149,0,5,1,0,0
2021,Public,LAKE,Margaret Newton Elementary,49,47,0,2,0,0,0
2021,Public,LAUDERDALE,Halls Elementary School,74,69,0,0,0,0,5
2021,Public,LAUDERDALE,Ripley Primary,180,176,0,0,4,0,0
2021,Public,MCNAIRY,Adamsville Elementary,88,80,0,2,6,0,0
2021,Public,MCNAIRY,Bethel Springs Elementary,56,55,0,1,0,0,0
2021,Public,MCNAIRY,Michie Elementary,35,34,0,1,0,0,0
2021,Public,MCNAIRY,Ramer Elementary,53,52,0,0,1,0,0
2021,Public,MCNAIRY,Selmer Elementary,90,86,0,4,0,0,0
2021,Public,OBION,Black Oak Elementary,20,20,0,0,0,0,0
2021,Public,OBION,Hillcrest Elementary,71,65,1,0,0,0,5
2021,Public,OBION,Lake Road Elementary,63,62,0,1,0,0,0
2021,Public,OBION,Ridgemont Elementary,44,44,0,0,0,0,0
2021,Public,OBION,South Fulton Elementary,46,45,0,0,1,0,0
2021,Public,OBION,Union City Elementary School,138,130,0,3,0,0,5
2021,Public,TIPTON,Atoka Elementary School,134,132,0,2,0,0,0
2021,Public,TIPTON,Austin Peay Elementary School,83,81,0,1,1,0,0
2021,Public,TIPTON,Brighton Elementary,101,97,0,1,3,0,0
2021,Public,TIPTON,Covington Integrated Arts Academy,62,59,0,1,2,0,0
2021,Public,TIPTON,Crestview Elementary,126,123,0,2,1,0,0
2021,Public,TIPTON,Drummonds Elementary,127,126,0,0,1,0,0
2021,Public,TIPTON,Munford Elementary,120,119,0,1,0,0,0
