time	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt	enrollment
2023-09-01	51141	Patrick	7th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	2.34	0	2.34	171
2023-09-01	51141	Patrick	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.44	0	2.44	123
2023-09-01	51730	Petersburg City	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.94	0	0.94	212
2023-09-01	51730	Petersburg City	7th grade	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	2.24	0	2.24	312
2023-09-01	51730	Petersburg City	Kindergarten	NA	NA	NA	NA	NA	21	0	21	NA	NA	NA	NA	NA	6.71	0	6.71	313
2023-09-01	51143	Pittsylvania	12th grade	NA	NA	NA	NA	NA	9	1	10	NA	NA	NA	NA	NA	1.33	0.15	1.47	678
2023-09-01	51143	Pittsylvania	7th grade	NA	NA	NA	NA	NA	10	0	10	NA	NA	NA	NA	NA	1.66	0	1.66	601
2023-09-01	51143	Pittsylvania	Kindergarten	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	1.27	0	1.27	474
2023-09-01	51735	Poquoson City	7th grade	NA	NA	NA	NA	NA	6	1	7	NA	NA	NA	NA	NA	3.73	0.62	4.35	161
2023-09-01	51740	Portsmouth City	12th grade	NA	NA	NA	NA	NA	22	10	32	NA	NA	NA	NA	NA	6.92	3.14	10.06	318
2023-09-01	51740	Portsmouth City	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	16
2023-09-01	51740	Portsmouth City	Kindergarten	NA	NA	NA	NA	NA	44	11	55	NA	NA	NA	NA	NA	5.39	1.35	6.73	817
2023-09-01	51145	Powhatan	12th grade	NA	NA	NA	NA	NA	19	0	19	NA	NA	NA	NA	NA	5.04	0	5.04	377
2023-09-01	51145	Powhatan	7th grade	NA	NA	NA	NA	NA	18	0	18	NA	NA	NA	NA	NA	4.89	0	4.89	368
2023-09-01	51145	Powhatan	Kindergarten	NA	NA	NA	NA	NA	14	2	16	NA	NA	NA	NA	NA	4.7	0.67	5.37	298
2023-09-01	51147	Prince Edward	7th grade	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	0.76	0.76	131
2023-09-01	51147	Prince Edward	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.88	0	1.88	160
2023-09-01	51149	Prince George	12th grade	NA	NA	NA	NA	NA	6	1	7	NA	NA	NA	NA	NA	1.55	0.26	1.81	387
2023-09-01	51149	Prince George	7th grade	NA	NA	NA	NA	NA	12	2	14	NA	NA	NA	NA	NA	2.79	0.47	3.26	430
2023-09-01	51149	Prince George	Kindergarten	NA	NA	NA	NA	NA	11	3	14	NA	NA	NA	NA	NA	2.44	0.67	3.1	451
2023-09-01	51153	Prince William	12th grade	NA	NA	NA	NA	NA	191	36	227	NA	NA	NA	NA	NA	2.56	0.48	3.04	7456
2023-09-01	51153	Prince William	7th grade	NA	NA	NA	NA	NA	135	11	146	NA	NA	NA	NA	NA	2	0.16	2.16	6763
2023-09-01	51153	Prince William	Kindergarten	NA	NA	NA	NA	NA	86	23	109	NA	NA	NA	NA	NA	1.49	0.4	1.89	5757
2023-09-01	51155	Pulaski	12th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	1.52	0	1.52	263
2023-09-01	51155	Pulaski	7th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.42	0.42	0.84	238
2023-09-01	51155	Pulaski	Kindergarten	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.63	0.32	0.95	316
2023-09-01	51750	Radford City	12th grade	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	1.83	0.92	2.75	109
2023-09-01	51750	Radford City	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.24	0	2.24	134
2023-09-01	51750	Radford City	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	104
2023-09-01	51157	Rappahannock	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	2.9	0	2.9	69
2023-09-01	51157	Rappahannock	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	3.85	0	3.85	78
2023-09-01	51157	Rappahannock	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	4.55	0	4.55	66
2023-09-01	51159	Richmond	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.94	0	1.94	103
2023-09-01	51159	Richmond	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.83	0	2.83	106
2023-09-01	51159	Richmond	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	2.56	0	2.56	78
2023-09-01	51760	Richmond City	12th grade	NA	NA	NA	NA	NA	16	5	21	NA	NA	NA	NA	NA	1.11	0.35	1.46	1439
2023-09-01	51760	Richmond City	7th grade	NA	NA	NA	NA	NA	37	5	42	NA	NA	NA	NA	NA	2.02	0.27	2.29	1835
2023-09-01	51760	Richmond City	Kindergarten	NA	NA	NA	NA	NA	47	2	49	NA	NA	NA	NA	NA	2.22	0.09	2.31	2117
2023-09-01	51161	Roanoke	12th grade	NA	NA	NA	NA	NA	45	2	47	NA	NA	NA	NA	NA	4.02	0.18	4.2	1120
2023-09-01	51161	Roanoke	7th grade	NA	NA	NA	NA	NA	38	4	42	NA	NA	NA	NA	NA	3.38	0.36	3.74	1123
2023-09-01	51161	Roanoke	Kindergarten	NA	NA	NA	NA	NA	25	1	26	NA	NA	NA	NA	NA	2.56	0.1	2.66	976
2023-09-01	51770	Roanoke City	12th grade	NA	NA	NA	NA	NA	8	2	10	NA	NA	NA	NA	NA	1.02	0.25	1.27	785
2023-09-01	51770	Roanoke City	7th grade	NA	NA	NA	NA	NA	18	2	20	NA	NA	NA	NA	NA	1.86	0.21	2.07	966
2023-09-01	51770	Roanoke City	Kindergarten	NA	NA	NA	NA	NA	14	2	16	NA	NA	NA	NA	NA	1.42	0.2	1.62	988
2023-09-01	51163	Rockbridge	12th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.56	0	1.56	192
2023-09-01	51163	Rockbridge	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.99	0	1.99	151
2023-09-01	51163	Rockbridge	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.73	0	0.73	137
2023-09-01	51165	Rockingham	12th grade	NA	NA	NA	NA	NA	31	1	32	NA	NA	NA	NA	NA	4.67	0.15	4.82	664
2023-09-01	51165	Rockingham	7th grade	NA	NA	NA	NA	NA	54	0	54	NA	NA	NA	NA	NA	5.9	0	5.9	916
2023-09-01	51165	Rockingham	Kindergarten	NA	NA	NA	NA	NA	44	3	47	NA	NA	NA	NA	NA	4.98	0.34	5.32	883
2023-09-01	51167	Russell	12th grade	NA	NA	NA	NA	NA	11	2	13	NA	NA	NA	NA	NA	4.25	0.77	5.02	259
2023-09-01	51167	Russell	7th grade	NA	NA	NA	NA	NA	3	1	4	NA	NA	NA	NA	NA	1.4	0.47	1.87	214
2023-09-01	51167	Russell	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	0.66	0	0.66	452
2023-09-01	51775	Salem City	12th grade	NA	NA	NA	NA	NA	9	1	10	NA	NA	NA	NA	NA	3.18	0.35	3.53	283
2023-09-01	51775	Salem City	7th grade	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	2.53	0	2.53	277
2023-09-01	51775	Salem City	Kindergarten	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	2.33	0.47	2.79	215
2023-09-01	51169	Scott	12th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.42	0.42	0.83	240
2023-09-01	51169	Scott	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.42	0	0.42	236
2023-09-01	51169	Scott	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.44	0	0.44	229
2023-09-01	51171	Shenandoah	12th grade	NA	NA	NA	NA	NA	28	1	29	NA	NA	NA	NA	NA	5.44	0.19	5.63	515
2023-09-01	51171	Shenandoah	7th grade	NA	NA	NA	NA	NA	11	0	11	NA	NA	NA	NA	NA	2.62	0	2.62	420
2023-09-01	51171	Shenandoah	Kindergarten	NA	NA	NA	NA	NA	8	0	8	NA	NA	NA	NA	NA	2	0	2	400
2023-09-01	51173	Smyth	12th grade	NA	NA	NA	NA	NA	2	2	4	NA	NA	NA	NA	NA	0.66	0.66	1.32	304
2023-09-01	51173	Smyth	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.33	0	0.33	299
2023-09-01	51173	Smyth	Kindergarten	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.76	0.38	1.14	263
2023-09-01	51175	Southampton	12th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.81	0	1.81	166
2023-09-01	51175	Southampton	7th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	1.92	0	1.92	208
2023-09-01	51175	Southampton	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.92	0	0.92	218
2023-09-01	51177	Spotsylvania	12th grade	NA	NA	NA	NA	NA	64	6	70	NA	NA	NA	NA	NA	3.13	0.29	3.43	2042
2023-09-01	51177	Spotsylvania	7th grade	NA	NA	NA	NA	NA	124	6	130	NA	NA	NA	NA	NA	5.97	0.29	6.26	2078
2023-09-01	51177	Spotsylvania	Kindergarten	NA	NA	NA	NA	NA	64	4	68	NA	NA	NA	NA	NA	3.36	0.21	3.57	1905
2023-09-01	51179	Stafford	12th grade	NA	NA	NA	NA	NA	59	11	70	NA	NA	NA	NA	NA	2.94	0.55	3.48	2010
2023-09-01	51179	Stafford	7th grade	NA	NA	NA	NA	NA	27	6	33	NA	NA	NA	NA	NA	1.53	0.34	1.86	1770
2023-09-01	51179	Stafford	Kindergarten	NA	NA	NA	NA	NA	36	2	38	NA	NA	NA	NA	NA	1.78	0.1	1.88	2025
2023-09-01	51790	Staunton City	12th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	1.53	0	1.53	262
2023-09-01	51790	Staunton City	7th grade	NA	NA	NA	NA	NA	14	0	14	NA	NA	NA	NA	NA	5.41	0	5.41	259
2023-09-01	51790	Staunton City	Kindergarten	NA	NA	NA	NA	NA	11	0	11	NA	NA	NA	NA	NA	4.74	0	4.74	232
2023-09-01	51800	Suffolk City	12th grade	NA	NA	NA	NA	NA	54	2	56	NA	NA	NA	NA	NA	5.53	0.2	5.73	977
2023-09-01	51800	Suffolk City	7th grade	NA	NA	NA	NA	NA	51	0	51	NA	NA	NA	NA	NA	4.42	0	4.42	1155
2023-09-01	51800	Suffolk City	Kindergarten	NA	NA	NA	NA	NA	20	2	22	NA	NA	NA	NA	NA	1.79	0.18	1.97	1115
2023-09-01	51181	Surry	12th grade	NA	NA	NA	NA	NA	3	2	5	NA	NA	NA	NA	NA	5.77	3.85	9.62	52
2023-09-01	51181	Surry	7th grade	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	2.33	2.33	43
2023-09-01	51181	Surry	Kindergarten	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	1.75	1.75	3.51	57
2023-09-01	51183	Sussex	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	2.53	0	2.53	79
2023-09-01	51183	Sussex	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.09	0	1.09	92
2023-09-01	51183	Sussex	Kindergarten	NA	NA	NA	NA	NA	0	2	2	NA	NA	NA	NA	NA	0	2.94	2.94	68
2023-09-01	51185	Tazewell	12th grade	NA	NA	NA	NA	NA	7	2	9	NA	NA	NA	NA	NA	1.75	0.5	2.25	400
2023-09-01	51185	Tazewell	7th grade	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	1.26	0.25	1.51	398
2023-09-01	51185	Tazewell	Kindergarten	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	1.64	0	1.64	426
2023-09-01	51810	Virginia Beach City	12th grade	NA	NA	NA	NA	NA	99	51	150	NA	NA	NA	NA	NA	1.9	0.98	2.87	5220
2023-09-01	51810	Virginia Beach City	7th grade	NA	NA	NA	NA	NA	186	39	225	NA	NA	NA	NA	NA	3.69	0.77	4.47	5034
2023-09-01	51810	Virginia Beach City	Kindergarten	NA	NA	NA	NA	NA	132	10	142	NA	NA	NA	NA	NA	2.78	0.21	2.99	4750
2023-09-01	51187	Warren	12th grade	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	1.24	0	1.24	482
2023-09-01	51187	Warren	7th grade	NA	NA	NA	NA	NA	10	0	10	NA	NA	NA	NA	NA	2.38	0	2.38	421
2023-09-01	51187	Warren	Kindergarten	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	1.59	0	1.59	377
2023-09-01	51191	Washington	12th grade	NA	NA	NA	NA	NA	10	10	20	NA	NA	NA	NA	NA	1.83	1.83	3.66	546
2023-09-01	51191	Washington	7th grade	NA	NA	NA	NA	NA	10	0	10	NA	NA	NA	NA	NA	2.1	0	2.1	476
2023-09-01	51191	Washington	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.45	0	0.45	449
2023-09-01	51820	Waynesboro City	12th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.65	0	1.65	182
2023-09-01	51820	Waynesboro City	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.97	0	0.97	206
2023-09-01	51820	Waynesboro City	Kindergarten	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	2.87	0.57	3.45	174
2023-09-01	51193	Westmoreland	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.86	0	0.86	116
2023-09-01	51193	Westmoreland	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.92	0	1.92	104
2023-09-01	51193	Westmoreland	Kindergarten	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	0.99	0.99	101
2023-09-01	51830	Williamsburg City	12th grade	NA	NA	NA	NA	NA	9	0	9	NA	NA	NA	NA	NA	0.99	0	0.99	906
2023-09-01	51830	Williamsburg City	7th grade	NA	NA	NA	NA	NA	10	4	14	NA	NA	NA	NA	NA	1.22	0.49	1.71	817
2023-09-01	51830	Williamsburg City	Kindergarten	NA	NA	NA	NA	NA	15	3	18	NA	NA	NA	NA	NA	2.01	0.4	2.41	748
2023-09-01	51840	Winchester City	12th grade	NA	NA	NA	NA	NA	1	2	3	NA	NA	NA	NA	NA	0.33	0.66	0.99	302
2023-09-01	51840	Winchester City	7th grade	NA	NA	NA	NA	NA	4	2	6	NA	NA	NA	NA	NA	1.26	0.63	1.89	318
2023-09-01	51840	Winchester City	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1	0	1	299
2023-09-01	51195	Wise	12th grade	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.58	0.29	0.87	343
2023-09-01	51195	Wise	7th grade	NA	NA	NA	NA	NA	0	6	6	NA	NA	NA	NA	NA	0	1.88	1.88	320
2023-09-01	51195	Wise	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	0.77	0	0.77	389
2023-09-01	51197	Wythe	12th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	0.99	0	0.99	303
2023-09-01	51197	Wythe	7th grade	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	1.81	0.36	2.17	276
2023-09-01	51197	Wythe	Kindergarten	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	2.06	0	2.06	291
2023-09-01	51199	York	12th grade	NA	NA	NA	NA	NA	28	7	35	NA	NA	NA	NA	NA	2.81	0.7	3.52	995
2023-09-01	51199	York	7th grade	NA	NA	NA	NA	NA	33	0	33	NA	NA	NA	NA	NA	3	0	3	1100
2023-09-01	51199	York	Kindergarten	NA	NA	NA	NA	NA	26	0	26	NA	NA	NA	NA	NA	2.92	0	2.92	891
2024-09-01	51001	Accomack	12th grade	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	1.52	0	1.52	330
2024-09-01	51001	Accomack	7th grade	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.59	0.29	0.88	339
2024-09-01	51001	Accomack	Kindergarten	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.61	0.3	0.91	330
2024-09-01	51003	Albemarle	12th grade	NA	NA	NA	NA	NA	32	43	75	NA	NA	NA	NA	NA	2.32	3.11	5.43	1381
2024-09-01	51003	Albemarle	7th grade	NA	NA	NA	NA	NA	33	2	35	NA	NA	NA	NA	NA	2.61	0.16	2.76	1266
2024-09-01	51003	Albemarle	Kindergarten	NA	NA	NA	NA	NA	17	5	22	NA	NA	NA	NA	NA	1.51	0.44	1.95	1128
2024-09-01	51510	Alexandria City	12th grade	NA	NA	NA	NA	NA	6	3	9	NA	NA	NA	NA	NA	0.39	0.2	0.59	1530
2024-09-01	51510	Alexandria City	7th grade	NA	NA	NA	NA	NA	12	3	15	NA	NA	NA	NA	NA	0.88	0.22	1.1	1365
2024-09-01	51510	Alexandria City	Kindergarten	NA	NA	NA	NA	NA	15	6	21	NA	NA	NA	NA	NA	0.91	0.36	1.28	1644
2024-09-01	51005	Alleghany	7th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.47	0.47	0.93	214
2024-09-01	51005	Alleghany	Kindergarten	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	3.25	0	3.25	123
2024-09-01	51007	Amelia	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.04	0	1.04	96
2024-09-01	51007	Amelia	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.86	0	0.86	116
2024-09-01	51007	Amelia	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.44	0	2.44	123
2024-09-01	51009	Amherst	12th grade	NA	NA	NA	NA	NA	10	1	11	NA	NA	NA	NA	NA	3.22	0.32	3.54	311
2024-09-01	51009	Amherst	7th grade	NA	NA	NA	NA	NA	8	0	8	NA	NA	NA	NA	NA	2.56	0	2.56	312
2024-09-01	51009	Amherst	Kindergarten	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	2.3	0	2.3	304
2024-09-01	51011	Appomattox	12th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.9	0	1.9	158
2024-09-01	51011	Appomattox	7th grade	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	2.72	0	2.72	184
2024-09-01	51011	Appomattox	Kindergarten	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	3	0	3	200
2024-09-01	51013	Arlington	12th grade	NA	NA	NA	NA	NA	34	6	40	NA	NA	NA	NA	NA	1.45	0.26	1.71	2341
2024-09-01	51013	Arlington	7th grade	NA	NA	NA	NA	NA	23	2	25	NA	NA	NA	NA	NA	1.05	0.09	1.14	2191
2024-09-01	51013	Arlington	Kindergarten	NA	NA	NA	NA	NA	21	0	21	NA	NA	NA	NA	NA	0.95	0	0.95	2206
2024-09-01	51015	Augusta	12th grade	NA	NA	NA	NA	NA	29	4	33	NA	NA	NA	NA	NA	3.64	0.5	4.14	797
2024-09-01	51015	Augusta	7th grade	NA	NA	NA	NA	NA	15	1	16	NA	NA	NA	NA	NA	2.45	0.16	2.61	612
2024-09-01	51015	Augusta	Kindergarten	NA	NA	NA	NA	NA	20	0	20	NA	NA	NA	NA	NA	2.95	0	2.95	679
2024-09-01	51017	Bath	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	29
2024-09-01	51017	Bath	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	35
2024-09-01	51017	Bath	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	48
2024-09-01	51019	Bedford	12th grade	NA	NA	NA	NA	NA	46	1	47	NA	NA	NA	NA	NA	6.08	0.13	6.22	756
2024-09-01	51019	Bedford	7th grade	NA	NA	NA	NA	NA	44	1	45	NA	NA	NA	NA	NA	5.99	0.14	6.12	735
2024-09-01	51019	Bedford	Kindergarten	NA	NA	NA	NA	NA	34	1	35	NA	NA	NA	NA	NA	4.89	0.14	5.04	695
2024-09-01	51021	Bland	12th grade	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	1.79	1.79	56
2024-09-01	51021	Bland	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.96	0	1.96	51
2024-09-01	51021	Bland	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2.04	0	2.04	49
2024-09-01	51023	Botetourt	12th grade	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	1.92	0	1.92	364
2024-09-01	51023	Botetourt	7th grade	NA	NA	NA	NA	NA	8	0	8	NA	NA	NA	NA	NA	2.34	0	2.34	342
2024-09-01	51023	Botetourt	Kindergarten	NA	NA	NA	NA	NA	10	0	10	NA	NA	NA	NA	NA	3.61	0	3.61	277
2024-09-01	51520	Bristol City	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.66	0	0.66	152
2024-09-01	51520	Bristol City	7th grade	NA	NA	NA	NA	NA	3	1	4	NA	NA	NA	NA	NA	1.86	0.62	2.48	161
2024-09-01	51520	Bristol City	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.04	0	1.04	193
2024-09-01	51025	Brunswick	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	124
2024-09-01	51025	Brunswick	7th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.75	0.75	1.5	133
2024-09-01	51025	Brunswick	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	2.38	0	2.38	84
2024-09-01	51027	Buchanan	12th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.17	0	1.17	171
2024-09-01	51027	Buchanan	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.06	0	1.06	189
2024-09-01	51027	Buchanan	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.62	0	0.62	160
2024-09-01	51029	Buckingham	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	159
2024-09-01	51029	Buckingham	7th grade	NA	NA	NA	NA	NA	11	6	17	NA	NA	NA	NA	NA	6.63	3.61	10.24	166
2024-09-01	51029	Buckingham	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.05	0	2.05	146
2024-09-01	51530	Buena Vista City	12th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.64	0	1.64	61
2024-09-01	51530	Buena Vista City	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.61	0	1.61	62
2024-09-01	51530	Buena Vista City	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	70
2024-09-01	51031	Campbell	12th grade	NA	NA	NA	NA	NA	35	2	37	NA	NA	NA	NA	NA	4.81	0.27	5.08	728
2024-09-01	51031	Campbell	7th grade	NA	NA	NA	NA	NA	15	1	16	NA	NA	NA	NA	NA	2.74	0.18	2.92	548
2024-09-01	51031	Campbell	Kindergarten	NA	NA	NA	NA	NA	19	0	19	NA	NA	NA	NA	NA	3.38	0	3.38	562
2024-09-01	51033	Caroline	12th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	1.17	0	1.17	343
2024-09-01	51033	Caroline	7th grade	NA	NA	NA	NA	NA	8	0	8	NA	NA	NA	NA	NA	2.31	0	2.31	347
2024-09-01	51033	Caroline	Kindergarten	NA	NA	NA	NA	NA	10	0	10	NA	NA	NA	NA	NA	2.88	0	2.88	347
2024-09-01	51035	Carroll	12th grade	NA	NA	NA	NA	NA	19	2	21	NA	NA	NA	NA	NA	7.92	0.83	8.75	240
2024-09-01	51035	Carroll	7th grade	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	0.39	0.39	258
2024-09-01	51035	Carroll	Kindergarten	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.81	0.81	1.61	124
2024-09-01	51036	Charles City	12th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	25
2024-09-01	51036	Charles City	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2.78	0	2.78	36
2024-09-01	51036	Charles City	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	9.68	0	9.68	31
2024-09-01	51037	Charlotte	12th grade	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	5.95	0	5.95	84
2024-09-01	51037	Charlotte	7th grade	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	3.4	0	3.4	147
2024-09-01	51037	Charlotte	Kindergarten	NA	NA	NA	NA	NA	13	1	14	NA	NA	NA	NA	NA	10.24	0.79	11.02	127
2024-09-01	51540	Charlottesville City	12th grade	NA	NA	NA	NA	NA	8	22	30	NA	NA	NA	NA	NA	2.91	8	10.91	275
2024-09-01	51540	Charlottesville City	7th grade	NA	NA	NA	NA	NA	9	0	9	NA	NA	NA	NA	NA	2.94	0	2.94	306
2024-09-01	51540	Charlottesville City	Kindergarten	NA	NA	NA	NA	NA	9	0	9	NA	NA	NA	NA	NA	2.81	0	2.81	320
2024-09-01	51550	Chesapeake City	12th grade	NA	NA	NA	NA	NA	73	0	73	NA	NA	NA	NA	NA	2.21	0	2.21	3310
2024-09-01	51550	Chesapeake City	7th grade	NA	NA	NA	NA	NA	137	18	155	NA	NA	NA	NA	NA	4.12	0.54	4.66	3327
2024-09-01	51550	Chesapeake City	Kindergarten	NA	NA	NA	NA	NA	79	4	83	NA	NA	NA	NA	NA	2.85	0.14	2.99	2772
2024-09-01	51041	Chesterfield	12th grade	NA	NA	NA	NA	NA	143	58	201	NA	NA	NA	NA	NA	2.89	1.17	4.06	4946
2024-09-01	51041	Chesterfield	7th grade	NA	NA	NA	NA	NA	165	63	228	NA	NA	NA	NA	NA	3.3	1.26	4.57	4994
2024-09-01	51041	Chesterfield	Kindergarten	NA	NA	NA	NA	NA	119	15	134	NA	NA	NA	NA	NA	2.57	0.32	2.89	4633
2024-09-01	51043	Clarke	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	4.65	0	4.65	43
